r_imm,r_del,delay,choice,p_imm,condition,rt,subject_id,run_type,log_rt
4.99,5.0,7.0,1,0.5,1.0,1357.3,Subj_85,train,7.2132527113039195
4.99,5.0,90.0,1,0.5,1.0,1037.6,Subj_85,train,6.944665633002234
52.63,100.0,90.0,0,0.5,1.0,2313.7,Subj_85,train,7.746603253713636
4.99,5.0,32.0,1,0.8,1.0,1570.8,Subj_85,test,7.359340322703854
8.05,10.0,7.0,0,0.2,1.0,1567.5,Subj_85,test,7.357237272507076
92.75,100.0,7.0,0,0.7,1.0,1561.5,Subj_85,test,7.353402176723133
28.86,50.0,90.0,0,0.5,1.0,1628.0,Subj_85,test,7.395107546562485
3.68,10.0,365.0,0,0.7,1.0,1609.6,Subj_85,test,7.38374097990542
16.7,50.0,365.0,0,0.9,1.0,1945.6,Subj_85,test,7.5733256917718474
29.57,50.0,90.0,0,0.7,1.0,1846.4,Subj_85,test,7.520993076313781
30.43,100.0,365.0,0,0.7,1.0,1784.7,Subj_85,test,7.48700561286197
6.83,20.0,180.0,1,0.1,1.0,2741.9,Subj_85,test,7.916406389727099
3.32,5.0,365.0,1,0.9,1.0,1697.3,Subj_85,test,7.4367940321674855
44.48,100.0,180.0,0,0.8,1.0,2171.9,Subj_85,test,7.683357639478276
18.07,20.0,7.0,0,0.4,1.0,1697.4,Subj_85,test,7.436852947535576
14.52,50.0,365.0,0,0.4,1.0,2236.5,Subj_85,test,7.712667422872903
78.1,100.0,30.0,0,0.7,1.0,2241.0,Subj_85,test,7.714677473800927
13.03,50.0,365.0,0,0.1,1.0,1485.7,Subj_85,test,7.303641320643307
30.88,100.0,365.0,0,0.8,1.0,1212.8,Subj_85,test,7.100687014888107
2.77,5.0,7.0,0,0.1,1.0,1541.3,Subj_85,test,7.340381495152674
3.17,10.0,180.0,0,0.2,1.0,2581.4,Subj_85,test,7.856087166401087
29.2,50.0,90.0,0,0.6,1.0,1550.9,Subj_85,test,7.346590686565407
8.870000000000001,10.0,7.0,0,0.4,1.0,1925.1,Subj_85,test,7.562733193424579
77.73,100.0,30.0,0,0.6,1.0,2149.8,Subj_85,test,7.673130093538963
78.55,100.0,30.0,0,0.8,1.0,1553.5,Subj_85,test,7.348265728833102
1.73,5.0,90.0,0,0.2,1.0,1294.2,Subj_85,test,7.165648022623166
15.139999999999999,20.0,30.0,0,0.4,1.0,1287.4,Subj_85,test,7.160379959618515
58.879999999999995,100.0,90.0,0,0.8,1.0,1601.6,Subj_85,test,7.378758408560956
28.57,100.0,365.0,0,0.2,1.0,1554.9,Subj_85,test,7.3491665138637705
92.38,100.0,7.0,0,0.6,1.0,2170.8,Subj_85,test,7.68285104218925
4.58,5.0,30.0,1,0.7,1.0,2938.9,Subj_85,test,7.985790640661416
17.7,20.0,7.0,0,0.3,1.0,2440.4,Subj_85,test,7.799917239277697
39.4,50.0,30.0,0,0.7,1.0,1629.4,Subj_85,test,7.395967127876541
90.89,100.0,7.0,0,0.2,1.0,2001.8,Subj_85,test,7.601802054784918
19.830000000000002,50.0,180.0,0,0.1,1.0,1545.7,Subj_85,test,7.343232161158273
15.2,50.0,365.0,0,0.6,1.0,2429.1,Subj_85,test,7.795276097360178
57.379999999999995,100.0,90.0,0,0.4,1.0,1886.3,Subj_85,test,7.542372517351679
3.16,5.0,30.0,0,0.3,1.0,2893.2,Subj_85,test,7.9701184349751255
6.930000000000001,10.0,90.0,0,0.8,1.0,4038.9,Subj_85,test,8.3037276566533
57.01,100.0,90.0,0,0.3,1.0,1775.6,Subj_85,test,7.48189367295988
2.04,5.0,30.0,0,0.1,1.0,1534.4,Subj_85,test,7.335894704129174
8.5,10.0,7.0,0,0.3,1.0,2062.3,Subj_85,test,7.631577143810001
14.860000000000001,50.0,365.0,0,0.5,1.0,1489.7,Subj_85,test,7.306330036385547
45.32,50.0,7.0,0,0.3,1.0,1712.8,Subj_85,test,7.445884737275473
5.24,20.0,365.0,1,0.3,1.0,1317.1,Subj_85,test,7.183187629005001
9.99,10.0,22.0,1,0.9,1.0,1184.2,Subj_85,test,7.076822720097676
8.450000000000001,10.0,30.0,1,0.7,1.0,1777.2,Subj_85,test,7.482794371061753
93.2,100.0,7.0,0,0.8,1.0,1857.3,Subj_85,test,7.526879099193296
1.05,5.0,90.0,0,0.1,1.0,1584.7,Subj_85,test,7.3681503939487625
1.46,5.0,180.0,1,0.3,1.0,3740.5,Subj_85,test,8.226974571312459
42.160000000000004,100.0,180.0,0,0.2,1.0,1229.2,Subj_85,test,7.11411883025633
79.23,100.0,30.0,0,0.9,1.0,1615.9,Subj_85,test,7.387647355978202
21.66,50.0,180.0,0,0.5,1.0,1817.0,Subj_85,test,7.504942068396171
46.02,50.0,7.0,0,0.5,1.0,1657.5,Subj_85,test,7.413065722060018
57.720000000000006,100.0,90.0,0,0.5,1.0,1619.0,Subj_85,test,7.389563953677635
4.81,10.0,365.0,1,0.9,1.0,2298.4,Subj_85,test,7.73996850766508
9.99,10.0,12.0,1,0.8,1.0,1977.7,Subj_85,test,7.589689832327979
10.39,20.0,90.0,0,0.2,1.0,2234.7,Subj_85,test,7.71186226985034
13.639999999999999,20.0,30.0,0,0.1,1.0,2890.3,Subj_85,test,7.969115581947358
10.5,20.0,180.0,1,0.9,1.0,2273.0,Subj_85,test,7.728855823852543
21.32,50.0,180.0,0,0.4,1.0,1593.7,Subj_85,test,7.373813635865588
9.54,10.0,7.0,1,0.6,1.0,2186.1,Subj_85,test,7.689874413344346
5.430000000000001,10.0,90.0,0,0.4,1.0,2662.6,Subj_85,test,7.887058367997817
2.27,10.0,365.0,1,0.3,1.0,1696.4,Subj_85,test,7.436263637600436
39.04,50.0,30.0,0,0.6,1.0,2439.9,Subj_85,test,7.799712333840839
22.82,50.0,180.0,0,0.8,1.0,1807.6,Subj_85,test,7.499755277537124
9.370000000000001,20.0,180.0,0,0.7,1.0,2273.1,Subj_85,test,7.728899817605438
2.64,5.0,365.0,1,0.8,1.0,1558.7,Subj_85,test,7.351607419495005
0.32999999999999996,5.0,365.0,0,0.2,1.0,1837.9,Subj_85,test,7.516378894471428
28.52,50.0,90.0,0,0.4,1.0,4529.1,Subj_85,test,8.418278523241801
23.49,50.0,180.0,0,0.9,1.0,2973.5,Subj_85,test,7.997494989146649
55.89,100.0,90.0,0,0.1,1.0,1879.1,Subj_85,test,7.538548217795107
7.96,20.0,180.0,0,0.3,1.0,3936.4,Subj_85,test,8.27802187902483
4.33,10.0,180.0,0,0.5,1.0,1406.9,Subj_85,test,7.249143981383168
1.82,10.0,365.0,0,0.2,1.0,1189.9,Subj_85,test,7.081624548961108
30.69,50.0,90.0,0,0.9,1.0,2288.0,Subj_85,test,7.7354333524996886
7.4,10.0,30.0,0,0.4,1.0,748.3,Subj_85,test,6.617803967086313
41.49,100.0,180.0,0,0.1,1.0,1939.8,Subj_85,test,7.570340153959442
3.32,5.0,180.0,1,0.8,1.0,1859.7,Subj_85,test,7.528170463375983
43.660000000000004,100.0,180.0,0,0.6,1.0,1795.8,Subj_85,test,7.493205884086708
5.49,10.0,180.0,0,0.8,1.0,2346.8,Subj_85,test,7.760807977051705
5.06,10.0,90.0,0,0.3,1.0,1900.8,Subj_85,test,7.550030129168325
7.51,20.0,180.0,0,0.2,1.0,2157.8,Subj_85,test,7.67684446311724
8.9,10.0,30.0,0,0.8,1.0,1868.6,Subj_85,test,7.532944766358855
37.99,50.0,30.0,0,0.3,1.0,1692.1,Subj_85,test,7.433725640074581
6.58,10.0,30.0,0,0.2,1.0,1459.1,Subj_85,test,7.285575086269977
45.68,50.0,7.0,0,0.4,1.0,2245.6,Subj_85,test,7.716728025047673
6.28,20.0,365.0,0,0.6,1.0,2376.0,Subj_85,test,7.773173680482536
76.24000000000001,100.0,30.0,0,0.2,1.0,1458.9,Subj_85,test,7.28543800607785
29.73,100.0,365.0,0,0.5,1.0,1884.8,Subj_85,test,7.541576993457268
38.36,50.0,30.0,0,0.4,1.0,1969.6,Subj_85,test,7.585585755430189
46.730000000000004,50.0,7.0,0,0.7,1.0,2309.2,Subj_85,test,7.744656423186778
56.56,100.0,90.0,0,0.2,1.0,1955.6,Subj_85,test,7.578452330704491
9.709999999999999,20.0,90.0,0,0.1,1.0,1262.9,Subj_85,test,7.141165942652124
20.95,50.0,180.0,0,0.3,1.0,2524.7,Subj_85,test,7.833877522769582
7.37,10.0,7.0,0,0.1,1.0,1071.0,Subj_85,test,6.976348070447749
77.06,100.0,30.0,0,0.4,1.0,1310.7,Subj_85,test,7.1783166246255
28.150000000000002,50.0,90.0,0,0.3,1.0,1779.6,Subj_85,test,7.484143898931887
27.7,50.0,90.0,0,0.2,1.0,1515.2,Subj_85,test,7.323302722431814
5.95,20.0,365.0,0,0.5,1.0,1551.1,Subj_85,test,7.346719635630705
6.17,10.0,180.0,1,0.9,1.0,2838.5,Subj_85,test,7.951031022610781
17.25,20.0,7.0,0,0.2,1.0,1728.8,Subj_85,test,7.455182805192676
9.0,20.0,180.0,1,0.6,1.0,2714.6,Subj_85,test,7.906399891863865
14.16,50.0,365.0,0,0.3,1.0,2009.3,Subj_85,test,7.605541681690507
44.03,100.0,180.0,0,0.7,1.0,1430.6,Subj_85,test,7.265849215674283
2.19,5.0,365.0,1,0.7,1.0,1853.0,Subj_85,test,7.52456122628536
19.12,20.0,7.0,1,0.7,1.0,3668.1,Subj_85,test,8.207429095818254
16.64,20.0,30.0,0,0.8,1.0,2418.9,Subj_85,test,7.791068170359086
15.82,20.0,30.0,0,0.6,1.0,1675.5,Subj_85,test,7.4238669071773655
4.21,5.0,30.0,0,0.6,1.0,1390.3,Subj_85,test,7.237274830175497
45.15,100.0,180.0,0,0.9,1.0,1449.6,Subj_85,test,7.2790429352887145
8.08,10.0,30.0,0,0.6,1.0,1574.7,Subj_85,test,7.361820056926364
44.190000000000005,50.0,7.0,0,0.1,1.0,1701.3,Subj_85,test,7.439147943688092
30.02,50.0,90.0,0,0.8,1.0,1276.9,Subj_85,test,7.152190544430636
4.609999999999999,10.0,90.0,0,0.2,1.0,2769.4,Subj_85,test,7.926385969220614
12.25,20.0,90.0,0,0.7,1.0,2055.6,Subj_85,test,7.6283230551180745
2.8699999999999997,5.0,180.0,1,0.7,1.0,2421.2,Subj_85,test,7.792018564017532
12.7,20.0,90.0,0,0.8,1.0,1235.4,Subj_85,test,7.119150083261799
1.82,5.0,365.0,1,0.6,1.0,2783.8,Subj_85,test,7.9315721797933
18.75,20.0,7.0,0,0.6,1.0,2192.6,Subj_85,test,7.69284333324044
7.74,10.0,30.0,0,0.5,1.0,1483.6,Subj_85,test,7.302226845615436
7.78,20.0,365.0,0,0.9,1.0,1397.9,Subj_85,test,7.242726389477083
43.32,100.0,180.0,0,0.5,1.0,1765.4,Subj_85,test,7.476132572586133
40.53,50.0,30.0,0,0.9,1.0,1971.5,Subj_85,test,7.5865499533176814
22.37,50.0,180.0,0,0.7,1.0,1341.5,Subj_85,test,7.2015436698656785
39.849999999999994,50.0,30.0,0,0.8,1.0,1797.0,Subj_85,test,7.493873886783559
13.38,20.0,90.0,0,0.9,1.0,1392.0,Subj_85,test,7.238496840894365
3.62,10.0,180.0,0,0.3,1.0,1619.6,Subj_85,test,7.389934484158006
2.5,5.0,180.0,1,0.6,1.0,2332.7,Subj_85,test,7.75478167395451
7.609999999999999,10.0,90.0,0,0.9,1.0,2283.6,Subj_85,test,7.733508424090104
4.99,5.0,32.0,1,0.8,1.0,1521.0,Subj_85,test,7.327123292259293
17.310000000000002,20.0,30.0,0,0.9,1.0,1313.3,Subj_85,test,7.180298332591114
22.0,50.0,180.0,0,0.6,1.0,2084.3,Subj_85,test,7.642188346447625
47.18,50.0,7.0,0,0.8,1.0,1870.5,Subj_85,test,7.533961053788201
1.1500000000000001,5.0,365.0,1,0.4,1.0,1496.9,Subj_85,test,7.31115158192119
20.5,50.0,180.0,0,0.2,1.0,1795.0,Subj_85,test,7.492760300922379
4.99,5.0,69.0,1,0.9,1.0,1325.8,Subj_85,test,7.189771329807291
46.36,50.0,7.0,0,0.6,1.0,2122.8,Subj_85,test,7.66049125095374
75.56,100.0,30.0,0,0.1,1.0,1178.7,Subj_85,test,7.072167415232524
29.39,100.0,365.0,0,0.4,1.0,1850.1,Subj_85,test,7.522994970665557
38.7,50.0,30.0,0,0.5,1.0,1639.6,Subj_85,test,7.402207588630183
4.0,5.0,180.0,1,0.9,1.0,1847.3,Subj_85,test,7.521480392564592
1.01,5.0,180.0,1,0.2,1.0,1689.0,Subj_85,test,7.4318919168078
15.48,20.0,30.0,0,0.5,1.0,1410.2,Subj_85,test,7.25148681728494
59.55,100.0,90.0,0,0.9,1.0,1580.5,Subj_85,test,7.365496531655673
2.18,5.0,90.0,0,0.3,1.0,2197.9,Subj_85,test,7.695257638023228
36.86,50.0,30.0,0,0.1,1.0,1683.0,Subj_85,test,7.428333194190806
4.109999999999999,20.0,365.0,0,0.1,1.0,2866.8,Subj_85,test,7.960951704119764
3.8899999999999997,5.0,7.0,0,0.3,1.0,1757.6,Subj_85,test,7.4717045210704
16.02,50.0,365.0,0,0.8,1.0,1395.2,Subj_85,test,7.240793053154715
9.57,10.0,30.0,0,0.9,1.0,1216.3,Subj_85,test,7.1035687426243905
18.41,20.0,7.0,0,0.5,1.0,1116.6,Subj_85,test,7.01804363287626
30.06,100.0,365.0,0,0.6,1.0,1313.8,Subj_85,test,7.180678980458373
58.06,100.0,90.0,0,0.6,1.0,2154.0,Subj_85,test,7.675081857716334
9.82,20.0,180.0,0,0.8,1.0,2259.4,Subj_85,test,7.722854570292829
13.709999999999999,50.0,365.0,1,0.2,1.0,1467.5,Subj_85,test,7.291315551702252
9.2,10.0,7.0,0,0.5,1.0,1990.5,Subj_85,test,7.596141142440372
6.109999999999999,10.0,90.0,1,0.6,1.0,3122.5,Subj_85,test,8.046389241999734
4.6,5.0,7.0,0,0.5,1.0,1409.3,Subj_85,test,7.250848406197465
10.84,20.0,90.0,0,0.3,1.0,1478.6,Subj_85,test,7.298850973123
4.79,20.0,365.0,0,0.2,1.0,1619.7,Subj_85,test,7.389996225892351
0.01,5.0,250.0,0,0.1,1.0,2680.8,Subj_85,test,7.8938705364231
16.19,20.0,30.0,0,0.7,1.0,1449.9,Subj_85,test,7.279249867519148
27.03,50.0,90.0,0,0.1,1.0,1716.8,Subj_85,test,7.448217371876434
0.7799999999999999,5.0,365.0,1,0.3,1.0,3833.7,Subj_85,test,8.251585673282767
4.13,10.0,365.0,1,0.8,1.0,1318.6,Subj_85,test,7.184325846679199
3.94,10.0,90.0,0,0.1,1.0,2055.9,Subj_85,test,7.628468987259888
14.77,20.0,30.0,0,0.3,1.0,1419.3,Subj_85,test,7.257919071305212
6.48,10.0,90.0,0,0.7,1.0,1316.0,Subj_85,test,7.182352111885263
58.43,100.0,90.0,0,0.7,1.0,1868.7,Subj_85,test,7.53299828092821
31.56,100.0,365.0,0,0.9,1.0,2190.7,Subj_85,test,7.691976406441453
8.66,20.0,180.0,0,0.5,1.0,2941.3,Subj_85,test,7.986606939472092
7.1,20.0,365.0,1,0.8,1.0,2445.2,Subj_85,test,7.80188219815457
42.61,100.0,180.0,0,0.3,1.0,1255.0,Subj_85,test,7.134890851565884
92.05,100.0,7.0,0,0.5,1.0,1723.5,Subj_85,test,7.45211238595692
90.21000000000001,100.0,7.0,0,0.1,1.0,1671.2,Subj_85,test,7.421297210242356
3.8699999999999997,5.0,30.0,0,0.5,1.0,1281.5,Subj_85,test,7.155786545804125
19.57,20.0,7.0,0,0.8,1.0,3088.7,Subj_85,test,8.03550556939357
11.54,20.0,90.0,0,0.5,1.0,1739.3,Subj_85,test,7.461238012414108
2.71,5.0,30.0,0,0.2,1.0,1712.4,Subj_85,test,7.445651174270791
3.22,5.0,90.0,0,0.6,1.0,1396.8,Subj_85,test,7.241939185085338
2.8899999999999997,5.0,90.0,0,0.5,1.0,2059.0,Subj_85,test,7.629975707027789
5.7700000000000005,10.0,90.0,1,0.5,1.0,2498.1,Subj_85,test,7.823285721909883
14.32,20.0,30.0,0,0.2,1.0,1612.6,Subj_85,test,7.3856030622509214
77.39,100.0,30.0,0,0.5,1.0,1578.5,Subj_85,test,7.364230307998047
6.6499999999999995,20.0,365.0,1,0.7,1.0,2487.1,Subj_85,test,7.818872652082295
9.91,10.0,7.0,1,0.7,1.0,1746.7,Subj_85,test,7.465483572434347
0.32999999999999996,5.0,180.0,0,0.1,1.0,2426.7,Subj_85,test,7.794287588692017
4.99,5.0,16.0,1,0.7,1.0,1745.2,Subj_85,test,7.4646244412494545
11.209999999999999,20.0,90.0,0,0.4,1.0,1171.2,Subj_85,test,7.065784143207047
2.5,10.0,180.0,0,0.1,1.0,1802.3,Subj_85,test,7.49681890599876
1.1400000000000001,10.0,365.0,1,0.1,1.0,2227.8,Subj_85,test,7.708769830411089
91.71000000000001,100.0,7.0,0,0.4,1.0,1623.5,Subj_85,test,7.392339591542901
3.3099999999999996,10.0,365.0,0,0.6,1.0,2537.5,Subj_85,test,7.838934623350043
7.03,10.0,30.0,0,0.3,1.0,1107.3,Subj_85,test,7.0096798987040625
4.99,5.0,69.0,1,0.9,1.0,1267.7,Subj_85,test,7.144959513944681
3.53,5.0,30.0,0,0.4,1.0,2201.2,Subj_85,test,7.696757945185603
2.55,5.0,90.0,0,0.4,1.0,2756.3,Subj_85,test,7.921644479620187
29.02,100.0,365.0,0,0.3,1.0,1624.2,Subj_85,test,7.39277066584831
76.69,100.0,30.0,0,0.3,1.0,1308.0,Subj_85,test,7.176254532017144
5.91,10.0,30.0,0,0.1,1.0,1277.8,Subj_85,test,7.152895128168243
1.49,5.0,365.0,1,0.5,1.0,1594.4,Subj_85,test,7.374252768898585
4.94,5.0,7.0,0,0.6,1.0,1635.5,Subj_85,test,7.399703846978438
1.83,5.0,180.0,0,0.4,1.0,1657.9,Subj_85,test,7.413307020245419
42.98,100.0,180.0,0,0.4,1.0,1846.4,Subj_85,test,7.520993076313781
5.609999999999999,20.0,365.0,1,0.4,1.0,1702.6,Subj_85,test,7.439911773449957
5.04,10.0,180.0,1,0.7,1.0,2132.3,Subj_85,test,7.664956488332188
27.89,100.0,365.0,0,0.1,1.0,1295.7,Subj_85,test,7.166806368634765
2.17,5.0,180.0,0,0.5,1.0,1831.9,Subj_85,test,7.513108958591413
2.63,10.0,365.0,0,0.4,1.0,1930.5,Subj_85,test,7.565534315704291
3.9899999999999998,10.0,180.0,0,0.4,1.0,1684.6,Subj_85,test,7.4292834258812634
3.59,5.0,90.0,1,0.7,1.0,3276.6,Subj_85,test,8.094561578386163
11.88,20.0,90.0,0,0.6,1.0,2367.1,Subj_85,test,7.769420856192345
8.33,20.0,180.0,1,0.4,1.0,2712.0,Subj_85,test,7.905441649060286
93.88,100.0,7.0,0,0.9,1.0,1747.8,Subj_85,test,7.466113133193444
4.67,10.0,180.0,0,0.6,1.0,1735.7,Subj_85,test,7.459166069226836
3.44,5.0,7.0,0,0.2,1.0,1452.5,Subj_85,test,7.281041488726066
19.99,20.0,9.0,0,0.9,1.0,3233.1,Subj_85,test,8.081196708270896
16.57,20.0,7.0,0,0.1,1.0,1883.7,Subj_85,test,7.5409932067881735
44.87,50.0,7.0,0,0.2,1.0,1689.1,Subj_85,test,7.431951121686299
4.26,5.0,7.0,0,0.4,1.0,1522.4,Subj_85,test,7.328043315981939
15.57,50.0,365.0,0,0.7,1.0,1353.1,Subj_85,test,7.2101535352695985
37.54,50.0,30.0,0,0.2,1.0,2831.2,Subj_85,test,7.948455929031254
47.86,50.0,7.0,0,0.9,1.0,1044.4,Subj_85,test,6.951197836824974
4.04,5.0,90.0,1,0.8,1.0,2965.1,Subj_85,test,7.994666037675906
91.34,100.0,7.0,0,0.3,1.0,3451.7,Subj_85,test,8.146622142285393
4.72,5.0,90.0,1,0.9,1.0,2535.0,Subj_85,test,7.837948916025283
2.9699999999999998,10.0,365.0,1,0.5,1.0,2199.1,Subj_85,test,7.6958034647368025
84.75,100.0,180.0,1,0.5,1.0,2259.8,Subj_86,train,7.723031592775146
18.35,20.0,90.0,1,0.5,1.0,2857.2,Subj_86,train,7.957597403280817
97.09,100.0,30.0,1,0.5,1.0,1604.9,Subj_86,train,7.380816728327111
9.350000000000001,10.0,7.0,1,0.5,1.0,2156.6,Subj_86,train,7.676288186447972
19.99,20.0,7.0,1,0.5,1.0,1129.1,Subj_86,train,7.029176134186477
1.92,10.0,7.0,0,0.5,1.0,1625.7,Subj_86,train,7.393693771240178
0.96,5.0,7.0,0,0.5,1.0,1428.2,Subj_86,train,7.26417018911501
99.82,100.0,180.0,1,0.5,1.0,1522.4,Subj_86,train,7.328043315981939
45.87,50.0,90.0,1,0.5,1.0,1496.6,Subj_86,train,7.310951147646258
4.970000000000001,5.0,7.0,1,0.5,1.0,1728.3,Subj_86,train,7.454893545406447
10.53,20.0,90.0,1,0.5,1.0,2658.5,Subj_86,train,7.885517332944393
4.98,5.0,365.0,1,0.5,1.0,1420.0,Subj_86,train,7.258412150595307
49.82,50.0,365.0,1,0.5,1.0,1639.5,Subj_86,train,7.402146596284703
0.92,100.0,180.0,0,0.5,1.0,1426.0,Subj_86,train,7.262628600974241
19.86,20.0,7.0,1,0.5,1.0,5271.2,Subj_86,train,8.57001331959961
17.86,50.0,180.0,0,0.5,1.0,1671.8,Subj_86,train,7.421656169265056
0.36,20.0,90.0,0,0.5,1.0,2045.1,Subj_86,train,7.62320196703685
5.26,100.0,30.0,0,0.5,1.0,2124.6,Subj_86,train,7.661338828345913
49.99,50.0,30.0,1,0.5,1.0,1579.1,Subj_86,train,7.364610343472598
4.99,5.0,90.0,0,0.5,1.0,1754.7,Subj_86,train,7.470053181117089
0.05,10.0,365.0,0,0.5,1.0,2106.2,Subj_86,train,7.652640654946497
0.09,10.0,180.0,0,0.5,1.0,1787.5,Subj_86,train,7.488573274568163
4.99,5.0,180.0,1,0.5,1.0,1438.2,Subj_86,train,7.271147610668394
49.99,50.0,7.0,1,0.5,1.0,2373.5,Subj_86,train,7.772120937991373
46.730000000000004,50.0,7.0,1,0.5,1.0,1389.7,Subj_86,train,7.236843175492536
0.26,5.0,30.0,0,0.5,1.0,1688.9,Subj_86,train,7.431832708423876
42.37,50.0,180.0,1,0.5,1.0,1645.5,Subj_86,train,7.405799568383395
2.63,50.0,30.0,0,0.5,1.0,1279.8,Subj_86,train,7.15445909470536
4.99,5.0,7.0,1,0.5,1.0,1871.3,Subj_86,train,7.534388655483743
0.05,5.0,180.0,0,0.5,1.0,1228.1,Subj_86,train,7.113223538616339
0.09,5.0,90.0,0,0.5,1.0,1459.6,Subj_86,train,7.2859177045622925
21.51,100.0,365.0,0,0.5,1.0,1274.8,Subj_86,train,7.150544582543182
7.33,10.0,365.0,1,0.5,1.0,1665.5,Subj_86,train,7.417880657633734
4.67,5.0,7.0,1,0.5,1.0,1630.0,Subj_86,train,7.396335293800808
19.23,100.0,7.0,0,0.5,1.0,1304.2,Subj_86,train,7.173345104959102
99.64,100.0,365.0,1,0.5,1.0,1419.6,Subj_86,train,7.258130420772341
49.96,50.0,90.0,1,0.5,1.0,1550.2,Subj_86,train,7.346139233847411
99.99000000000001,100.0,7.0,1,0.5,1.0,1383.7,Subj_86,train,7.232516349675339
19.93,20.0,365.0,1,0.5,1.0,1385.4,Subj_86,train,7.233744185588505
9.709999999999999,10.0,30.0,1,0.5,1.0,1145.0,Subj_86,train,7.0431599159883405
15.38,20.0,30.0,1,0.5,1.0,1370.2,Subj_86,train,7.222711993568799
0.46,50.0,180.0,0,0.5,1.0,1258.5,Subj_86,train,7.1376758145753705
4.85,5.0,30.0,1,0.5,1.0,1514.3,Subj_86,train,7.32270856496261
99.91000000000001,100.0,90.0,1,0.5,1.0,1198.3,Subj_86,train,7.088659164688471
1.79,5.0,180.0,1,0.5,1.0,1325.5,Subj_86,train,7.18954502572908
16.95,20.0,180.0,1,0.5,1.0,1726.2,Subj_86,train,7.453677739785557
93.46000000000001,100.0,7.0,1,0.5,1.0,1206.9,Subj_86,train,7.095810367623852
0.18,20.0,180.0,0,0.5,1.0,2392.1,Subj_86,train,7.779926920216742
4.24,5.0,180.0,1,0.5,1.0,2331.2,Subj_86,train,7.75413843544094
38.46,50.0,30.0,0,0.5,1.0,4534.4,Subj_86,train,8.419448049496362
99.97,100.0,30.0,1,0.5,1.0,1288.7,Subj_86,train,7.161389237294346
0.09,20.0,365.0,0,0.5,1.0,1073.5,Subj_86,train,6.978679617318836
19.959999999999997,20.0,180.0,1,0.5,1.0,1383.0,Subj_86,train,7.232010331664759
9.96,10.0,365.0,1,0.5,1.0,1666.6,Subj_86,train,7.418540901948107
9.62,50.0,7.0,0,0.5,1.0,1655.3,Subj_86,train,7.411737540266119
0.18,10.0,90.0,0,0.5,1.0,1097.0,Subj_86,train,7.00033446027523
14.65,20.0,365.0,1,0.5,1.0,1660.9,Subj_86,train,7.4151149031049535
36.63,50.0,365.0,1,0.5,1.0,1745.7,Subj_86,train,7.464910900330734
49.65,50.0,7.0,1,0.5,1.0,2129.6,Subj_86,train,7.663689447640847
7.6899999999999995,10.0,30.0,0,0.5,1.0,2419.7,Subj_86,train,7.791398844524047
19.419999999999998,20.0,30.0,1,0.5,1.0,2559.6,Subj_86,train,7.8476062752653055
9.98,10.0,180.0,1,0.5,1.0,1670.6,Subj_86,train,7.420938122321806
3.66,5.0,365.0,1,0.5,1.0,1558.4,Subj_86,train,7.351414932888271
9.93,10.0,7.0,1,0.5,1.0,1468.8,Subj_86,train,7.292201019866226
4.99,5.0,30.0,1,0.5,1.0,1927.8,Subj_86,train,7.564134735349867
19.99,20.0,30.0,1,0.5,1.0,2877.8,Subj_86,train,7.964781392329317
76.92,100.0,30.0,0,0.5,1.0,2092.5,Subj_86,train,7.6461148023636305
9.99,10.0,7.0,1,0.5,1.0,2163.4,Subj_86,train,7.679436337196189
9.99,10.0,90.0,1,0.5,1.0,921.4,Subj_86,train,6.825894252501817
26.32,50.0,90.0,0,0.5,1.0,1456.3,Subj_86,train,7.283654251488534
73.26,100.0,365.0,1,0.5,1.0,2073.8,Subj_86,train,7.637137952124178
0.23,50.0,365.0,0,0.5,1.0,1607.8,Subj_86,train,7.38262206389386
35.71,100.0,180.0,0,0.5,1.0,1310.4,Subj_86,train,7.1780877130988054
99.3,100.0,7.0,1,0.5,1.0,2345.0,Subj_86,train,7.76004068088038
19.979999999999997,20.0,90.0,1,0.5,1.0,1185.5,Subj_86,train,7.0779199055054605
10.75,50.0,365.0,0,0.5,1.0,2309.1,Subj_86,train,7.744613117208381
1.08,5.0,365.0,1,0.5,1.0,2264.4,Subj_86,train,7.725065102162505
91.74000000000001,100.0,90.0,1,0.5,1.0,1127.7,Subj_86,train,7.027935439238242
2.63,5.0,90.0,1,0.5,1.0,1944.1,Subj_86,train,7.5725544240265945
9.17,10.0,90.0,1,0.5,1.0,1298.6,Subj_86,train,7.169042040074387
0.91,50.0,90.0,0,0.5,1.0,1206.9,Subj_86,train,7.095810367623852
8.47,10.0,180.0,1,0.5,1.0,3980.9,Subj_86,train,8.289263203368067
0.45,100.0,365.0,0,0.5,1.0,1475.3,Subj_86,train,7.296616637923521
4.59,5.0,90.0,1,0.5,1.0,1274.5,Subj_86,train,7.15030922381617
3.8499999999999996,20.0,7.0,0,0.5,1.0,1299.2,Subj_86,train,7.169503969407414
3.57,10.0,180.0,0,0.5,1.0,1457.8,Subj_86,train,7.284683728948113
0.53,10.0,30.0,0,0.5,1.0,1466.1,Subj_86,train,7.290361092944218
48.54,50.0,30.0,1,0.5,1.0,1781.5,Subj_86,train,7.4852109850458906
2.15,10.0,365.0,0,0.5,1.0,3365.0,Subj_86,train,8.121183242078828
5.26,10.0,90.0,1,0.5,1.0,1930.3,Subj_86,train,7.565430710233829
